url,priority,title,state
https://github.com/Significant-Gravitas/AutoGPT/issues/658,13.120000000000001,Error creating Redis search index:  Index already exists,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2234,13.08,Browse_website error: Failed to create Chrome process.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2508,13.06,Support language configure support and refine prompts,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3442,13.02,Redis in Docker Compose Error 111 Connection Closed,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2357,13.02,Error fails to change the code inside a python file,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4491,13.0,"docker build failed with error ""Hash Sum mismatch""",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4414,13,Approve an action and also provide feedback without wasting a cycle (good for story writing and other creative tasks),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3017,13.0,Stable 0.2.2 Command browse_website returned Error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1997,13.0,Google Cloud Account setup : credentials from user,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1253,13.0,SYSTEM:  Command message_agent returned: Error: 0 ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1047,13,"Title: Repeated ""Error: API Rate Limit Reached"" messages when running the script  Issue:  I have tried running Auto-GPT from the master branch. Commit-hash: a0f900f2dabd114f80d5e96ecc6269a744dfc99a Pip version: pip 23.0.1 Python version: 3.11.3 The issue occurs when running the script using the following command: python scripts/main.py",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/514,13.0,"When crawling the net, parse pdf documents as well",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4479,12.98,Distributed GPU serving API petals.ml integration,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/273,12.98,Integrate Qdrant In-Memory Storage into LangChain,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7024,12.96,Command web_search returned an error with docker,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4069,12.96,Can't parse pdf files due to PyPDF2 import error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2836,12.96,Unexpected IMAGE decoding behaviour with SDWEBUI,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/799,12.96,"Connection issues, TimeoutError - WinError 10060",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5244,12.94,agent protocol not found while pip installation,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3738,12.94,Error: unknown error: cannot find Chrome binary,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3732,12.94,Error when running ./run.sh in debian on x86_64,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3480,12.94,Error:    Attempted to access absolute path ...,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/535,12.94,Getting enter api key error when I already did ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/62,12.94,win 10 error on pip install -r requirements.txt,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3975,12.92,Networking binding issue with auto_gpt_default,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3652,12.92,Separate the Plugin interface into multiple different interfaces for different types of plugins ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1337,12.92,Invalid JSON error related to non-JSON strings,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7086,12.9,Can Anyone help to run this project in docker,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3782,12.9,error when AutoGpt try to push generated code,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3334,12.9,"fresh clean install, docker installation fail",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2420,12.9,Odd behavior with reading multiple text files,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6736,12.879999999999999,Sign in with GitHUB error (also with Google),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3386,12.879999999999999,README Installation instructions broken link,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1594,12.879999999999999,Variable in codes lack creation or reference,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1782,12.86,Are there any plans to provide API support?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/632,12.86,Windows Issue #01 - Control + C not working,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7201,12.84,Web_search doesn’t work and needs replaced,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5405,12.84,Continuous looping of the same instruction,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4124,12.84,Error 'command' object is not a dictionary,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/292,12.84,Loading Local Pretrained Model Through API,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2248,12.82,Auto-GPT-0.2.1 - GIT_PYTHON_REFRESH Error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1134,12.82,Main.py ERROR when launching application ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/554,12.82,Error when running python scripts/main.py,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/498,12.82,Error when running python scripts/main.py,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8214,12.8,Tutorial Bug: Can't run an unsaved agent,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2909,12.8,Command clone_repository returned: Error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1673,12.8,Error with creating connection to OpenAi,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5914,12.780000000000001,python run setup returns invalid syntax,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4866,12.780000000000001,[Question] Sorry If I am bothering you.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2570,12.780000000000001,Error while installing pip requirements,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1669,12.780000000000001,Error When Trying to Run for First time,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1080,12.780000000000001,Autoupdater: Auto `git pull` at startup,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2943,12.76,Unexpected Image results using SDWEBUI,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6291,12.74,  error: subprocess-exited-with-error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4051,12.74,Getting this error on opening autogpt,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2858,12.74,GPT-3.5 Obsessive Compulsive Behavior,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3897,12.7,Stuck on DOUBLE CHECK CONFIGURATION,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3366,12.7,ISSUE WHEN REOPENING AUTOGPT ON MAC,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2891,12.7,reading source code exit with error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1355,12.7,I have problem with my main.py file,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5147,12.68,[Feature Request] Support InternLM,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3574,12.68,Docker: Error response from daemon,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1037,12.68,An error happened when execute gol,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/853,12.68,add support for open-assistant.io ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/490,12.68,Issues with python scripts/main.py,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/348,12.68,💡Fully Air-Gapped Offline Auto-GPT,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3597,12.66,Add support for open source LLMs.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3113,12.66,Trackback issue upon installation,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5574,12.64,"Always answers ""Washington D.C.""",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4044,12.64,"browse_website should support ""modes"" for different back-ends (curl, selenium etc)",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1879,12.64,Support ai log in mutli language,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1465,12.64,File Not Found Error: speech.mp3,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6537,12.620000000000001,Error occurred while registering abilities: No module named 'forge.sdk.abilities',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1766,12.620000000000001,Google command return error 403,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/47,12.620000000000001,Could we please have a Discord?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6961,12.6,Autogpt ran local model error.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5761,12.6,Forge Web Frontend Google Cloud OAuth does not accept 127.0.0.1 loopback address,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1724,12.6,Custom User-Agent for Auto-GPT,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7006,12.58,Error installing dependencies,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3614,12.58,window run: .\run.bat  error ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3396,12.58,Have AI ask question of human,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3041,12.58,PIP Error during installation,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1685,12.58,error: legacy-install-failure,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/232,12.58,Multi-byte character handling,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3022,12.56,pls help me install auto-gpt,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3008,12.56,Add: proxy-server for chrome,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1967,12.56,Indentation Issue in the CLI,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4145,12.54,OpenAI Authentication error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1254,12.54,Empty Response - JSON Error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/134,12.54,API NOT WORKING PLEASE HELP,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2878,12.5,Linux chrome driver error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2334,12.5,Can't write to file error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/347,12.5,💡Support Local Embeddings,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3372,12.48,Integration with SerpApi,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/189,12.48,Why do I get this error?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6126,12.46,Error when naming agent,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4015,12.46,Problem with the Docker,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/584,12.46,I am getting this error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5178,12.44,Support Agent Protocol,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4607,12.44,Azure OpenAI Key Error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3636,12.44,Issue with the API-Key,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2432,12.44,Issue writing the file,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/301,12.44,Github API Integration,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7648,12.42,[Documentation] Markdown format error in the autogpt_server/ README.md ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7415,12.42,"(docs): Replace all instances of ""Nodes"" with ""Blocks"" for consistency.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1251,12.42,output local language,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/518,12.42,Image generator error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8066,12.4,"When using multiple blocks with links, running the agent throws error.",OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/2396,12.4,Clone Auto-GPT Error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1004,12.4,Arbitrary API access,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/462,12.4,Pinecone error fixed,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/11,12.4,Implement reflection,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7624,12.379999999999999,[Builder] Inconsistent Theming and Direct Hex Code Usage in CSS Files,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6734,12.379999999999999,I'm following the quickstart guide and it says setup.sh doesn't exist,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4332,12.379999999999999,JSON related errors,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2721,12.379999999999999,Authenication error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1336,12.379999999999999,Error: Invalid JSON,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/655,12.379999999999999,Trivial focused PRs,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/601,12.379999999999999,Error: Invalid JSON,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8020,12.36,Fix linting errors,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2925,12.36,Installation error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2922,12.36,Installation error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/787,12.36,Invalid JSON error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/698,12.36,local cache error ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/187,12.36,Default to GPT-3.5,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5357,12.34,Missing Tutorials,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4229,12.34,The model: `gpt-4` does not exist / fixing defaults in llm_utils.py,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3229,12.34,error running bat,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/877,12.34,local only agent ,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7105,12.32,Apple Silicone Neural Engine: Core ML model package format support,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/597,12.32,Extraction error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7585,12.3,Block Guideline,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/4223,12.3,Multiple errors,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3038,12.3,Support EdgeGPT,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/202,12.3,Use Local Files,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/138,12.280000000000001,Error: python setup.py egg_info did not run successfully (macOS),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/56,12.26,Auto-discover new capabilities via API's and dynamic run-times.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7870,12.24,Make the tutorial only run the first time you open the builder,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6230,12.24,access error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2787,12.24,Import error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1708,12.24,.env problem,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1606,12.24,dotenv issue,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1218,12.24,error solved,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/515,12.24,Memory Error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/673,12.22,PRs batch 2,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6519,12.219999999999999,azure integration bug that add an extra / to the url endpoint,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/692,12.219999999999999,AttributeError: 'Config' object has no attribute 'debug_mode',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1015,12.2,PR batch 4,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/709,12.2,PR batch 3,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1469,12.18,Can you add support for multi-line prompts? Or API support?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6947,12.16,Decouple thoughts generation from function call generation,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/4137,12.16,[Security] env/agent should support chroot based execution,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3674,12.120000000000001,ErrorS,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2862,12.120000000000001,Error?,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/88,12.120000000000001,SYSTEM:  Command Error: returned: Unknown command Error:,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4435,12.1,data_ingestion.py gives download_file is disabled error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2586,12.1,issue,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8002,12.08,Implement front-to-back GitHub OAuth support on blocks,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4458,12.08,Proposal for a Structured Configuration for GPT Models,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8240,12.04,Request to use UUID generator in block creation docs,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/919,12.02,.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7534,12.0,[Server & Builder] Add Prerequisites Documentation,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7028,12,"AutoGPT Misinterprets ""429 Too Many Requests"" Error as Rate Limiting Instead of Insufficient API Quota",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5593,12.0,Unable to setup: ERROR [auto-gpt autogpt-dev 2/3] RUN pip install --no-cache-dir -r requirements.txt,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4838,12,Azure OpenAI setup fails with error AttributeError: 'ConfigSettings' object has no attribute 'get_azure_deployment_id_for_model',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4594,12,"docker：NotImplementedError: The Redis memory backend has been rendered incompatible by work on the memory system, and has been removed temporarily.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4413,12,"Consistently fails to create python files which it tries to execute, gets error Command execute_python_file returned: File ... does not exist.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3653,12.0,Allow built in Commands to be disabled by the user,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8003,11.98,API endpoints to retrieve integration credentials,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7940,11.98,[Server] FIx type checking and propagation issues,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7832,11.98,Text Combiner should support any number of inputs,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7515,11.96,[meta] RFC: Sub-project names and issue labeling,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3709,11.94,Bug: get_text_summary Error: Invalid URL format,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1629,11.94,"[Feature] Add SEARCH_LANGUAGE_CODE env configuration, support user search google in own language.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7615,11.9,Setup basic playwright ui testing for builder,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/3553,11.9,Add Multi-Vendor Integration - Serge Priority,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1804,11.879999999999999,WE NEED CHINESE！！WE NEED CHINESE！！Thank you!,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4992,11.86,Support Guidance syntax for task definition,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7506,11.84,Ollama integration - support custom models,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6526,11.84,kill: usage: kill [-s sigspec | -n signum | -sigspec] pid | jobspec ... or kill -l [sigspec],CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4936,11.84,repeated browse_website with same question,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7776,11.82,Fix frontend build issues with dockerfile,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7444,11.82,[Builder] Add support for Agent Templates,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7961,11.8,Update tutorial to use new block outputs,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7848,11.8,Setup and make a guide using shepherdpro,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1539,11.8,Habla en tu idioma en la Issue de GitHub,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/708,11.8,Local Stable Diffusion as image provider,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7179,11.780000000000001,Windows support on releases after 0.4.7,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/1099,11.780000000000001,Set of labels to easen issue management,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/960,11.76,"commit 4330f793 removes memory functions in scripts/data/prompt.txt, I think mistakenly?",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8004,11.74,Integration OAuth front end mechanism,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7571,11.74,Add support for Groq Llama 3.1 models,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5103,11.74,Command browse_website returned: Error: No such driver version 115.0.5790.171 for win32,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/513,11.74,Error when generating images using SD,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1290,11.719999999999999,google api not valid error returning,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7578,11.66,Update builder to support auth UI,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7284,11.66,Fix `autogpt` type checking error,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/12,11.66,The model: `gpt-4` does not exist,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7420,11.64,Add Tooltips to block properties,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7418,11.620000000000001,"Add ""Author"" Metadata to Blocks",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2973,11.620000000000001,Auto-GPT Command evaluate_code returned: Error: The model: `gpt-4` does not exist,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7399,11.58,Make docs link more prominent,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8357,11.56,On deletion of integration credentials -> delete all associated webhooks first,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/8082,11.54,Check no (or easily adressed) issues when running in a dockerized envrionment,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/7323,11.54,[Builder] Websocket support,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7933,11.52,Add ZhipuAI models support,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/4199,11.52,"When running autogpt in pytest, we shouldn't wait for the logs to be written",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6283,11.5,Venv deleted during setup,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7661,11.48,Make Discord Bot Example,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4052,11.48,Fatal error reading JSON,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4025,11.46,Broken Link in Setup.md,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2145,11.46,ArchLinux AUR packaging,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7504,11.44,Add ollama integration,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/461,11.44,♾️ Tranfer off of openai to open source model (Possibly Vicuna/FastChat),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1642,11.42,Command google returned: Error: 'list' object has no attribute 'encode',CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/785,11.42,"Prompt Seeder - After setting up roal and goals, generate a seed prompt",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5324,11.4,Let the agent name be overridden by a plugin with promtps/generator.py,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7779,11.34,Address TS errors,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/8068,11.32,error OpenAi key,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/3977,11.3,Docker: [Errno 101] Network is unreachable (How to troubleshoot?),CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/326,11.219999999999999,strange error after pulling latest commits a few minutes ago.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/119,11.219999999999999,Command Google Search returned: Unknown command Google Search,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2256,11.2,PR Batch 7,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1797,11.16,Issue with missing module 'autogpt' in v0.2.0 Docker image,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/614,11.16,I have this constant issue because the servers of pinecone,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8317,11.120000000000001,Replace Migrations and ensure they are setup in dev/prod,OPEN
https://github.com/Significant-Gravitas/AutoGPT/issues/310,11.120000000000001,Solve the API cost issue! Free unlimited GPT-3.5 & GPT-4,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6165,11.1,DDGS error for DuckDuckGo package in web_search.py file,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/796,11.08,Maximum context length exceeded after `browse_website`,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7177,11.06,Macbook intel chip the instructions not clear at all.,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/1664,11.06,grpcio / grpcio-tools problem installing requirements,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5709,11.04,Add Multi-Language Support for AutoGPT Documentation,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5760,11.02,Quickstart Agents created without webdriver-manager,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/2222,11.02,SYSTEM:  Command google returned: Error: timed outt,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/8151,11,"`docker compose up -d` errors with ""service 'xyz' can't be used with 'extends' as it declare 'depends on'",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/7621,11,[Server] Fix the event-loop usage on `AgentServer` so that pyro & fastapi thread can share the same Prisma connected event-loop,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6675,11,"Unable to start an agent. cli.py  errors out at cli.py , FileNotFoundError: [Errno 2] No such file or directory: './setup'",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6352,11,"Docker, git bash setup doesnt with executing python. Trying to install. Docs are giving wrong instructions for No Git/Docker-setup",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/6351,11,"Docker, git bash setup doesnt with executing python. Trying to install. Docs are giving wrong instructions Agent-setup is weird",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5928,11," ""TypeError: argument of type 'NoneType' is not iterable"" encountered during setup using ""./run setup"" command",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5786,11,"AutoGPT setup cannont complete because ""GitHub account is not configured."" but it is, in fact configured.",CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5517,11,Error during GitHub Sign-In: FirebaseError: Firebase: This domain is not authorized for OAuth operations,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/5289,11.0,Option to only allow whitelisted sites in Auto-GPT,CLOSED
https://github.com/Significant-Gravitas/AutoGPT/issues/4880,11,Auto_GpT trying to read/list files Error:    Attempted to access absolute path '/path/to/directory' in workspace,CLOSED
